name,country_code,company_state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on, price_usd , price ,price_currency_code, cb_url , ipo_uuid ,uuid
Ask.com,USA,CA,CA,Oakland,nasdaq,ASKJ,1999-07-01," 340,000,000 ",,, https://www.crunchbase.com/organization/ask-com , 5dd3a0a1-ff3d-8d32-af9f-ee878c83360f ,d5baee96-359e-6264-7b8e-7f1ca72f6fe8
Clarent Corporation,USA,CA,CA,Redwood City,nasdaq,CLRN,1999-07-01,,,, https://www.crunchbase.com/organization/clarent-corporation , 4b90ca15-6174-084d-e136-cfd99811b2dc ,f2b0110f-1cf0-494c-a0ff-53a3a8c860ef
Commerce One,USA,CA,CA,Pleasanton,nasdaq,CMRC,1999-07-01," 462,000,000 ",,, https://www.crunchbase.com/organization/commerce-one , efe8a6f9-1454-367e-06a8-204456a87422 ,a6676b18-b449-9ff3-a419-99bb602d2845
Primus Knowledge Solutions,USA,WA,WA,Seattle,nasdaq,PKSI,1999-07-01," 148,000,000 ",,, https://www.crunchbase.com/organization/primus-knowledge-solutions , 92b7b5ef-fd39-f3dc-2068-b6a50587561a ,70ffdbd3-c327-bba4-0e84-26e639c9874b
Yankee Candle Company,USA,AR,AR,Rogers,nyse,YCC,1999-07-01," 979,200,000 ",,, https://www.crunchbase.com/organization/yankee-candle-company , bf4400cb-f738-8392-d7ef-795cde00faf7 ,1d23fee3-cb8d-9723-ad4f-dcfbbbe90c74
I.D. Systems,USA,NJ,NJ,Hackensack,nasdaq,IDSY,1999-06-30," 37,900,625 ",,, https://www.crunchbase.com/organization/i-d-systems , 718ed694-57ce-6ce7-d8f3-49f20681fbf7 ,f995f766-ed38-8b53-3c58-f1535040f351
PrivateBancorp,USA,IL,IL,Chicago,nasdaq,PVTB,1999-06-30,,,, https://www.crunchbase.com/organization/privatebancorp , 24f2ea8b-800a-64f7-f4a2-558884572596 ,8d9dae10-c07a-fd08-3cb3-d6f83e94efe4
Seminis,USA,MO,MO,Saint Louis,nasdaq,SMNS,1999-06-30," 885,000,000 ",,, https://www.crunchbase.com/organization/seminis , de90a391-1eb3-e6a2-257b-171f61a33bef ,13a94011-8791-8079-68fb-6f9408356525
Showcase Corp,USA,MN,MN,Rochester,nasdaq,SHWC,1999-06-30,,,, https://www.crunchbase.com/organization/showcase-corp , d18ef52e-17da-1ee2-cf1f-6624a3d0c55d ,92bfe233-7572-1897-34f2-aa9b5b7aef07
VaxGen,USA,CA,CA,South San Francisco,otcbb,VXGN,1999-06-30,,,, https://www.crunchbase.com/organization/vaxgen , 9937a243-377f-d308-b81f-17447746a0bd ,1ae4170f-8091-2db4-0901-ec5df0b85643
Digital Island,USA,CA,CA,San Francisco,nasdaq,ISLD,1999-06-29,,,, https://www.crunchbase.com/organization/digital-island-2 , 92526662-f647-be65-db93-bbbf4fc251ca ,8315ac96-b288-a5aa-cad6-cbb01a539e60
E-LOAN,USA,IL,IL,Rosamond,nasdaq,EELN,1999-06-29,,,, https://www.crunchbase.com/organization/e-loan , 956992bc-fa76-7704-2131-a54e79d33b85 ,9d479589-8fc5-81b2-224a-58882fcf7c97
nFront,USA,GA,GA,Alpharetta,nasdaq,NFNT,1999-06-29,,,, https://www.crunchbase.com/organization/nfront , 9edeb2e8-e7f4-2c19-d6f3-b69a5d1b7d43 ,0c6832b9-8fc4-bb47-52b2-17574071a599
Egide SA,FRA,,B8,Bollène,epa,GID,1999-06-25,,,, https://www.crunchbase.com/organization/egide-sa , b6707b46-783a-4fb4-826a-11733615e554 ,37d51ede-a881-4646-ae63-7dd3155132a8
Financial Institutions,USA,NY,NY,Warsaw,nasdaq,FISI,1999-06-25,,,, https://www.crunchbase.com/organization/financial-institutions , 40580e27-511c-b9cb-11c8-4d371ca84d61 ,b5c07e42-d821-f896-e717-89fbb9357826
Greater Atlantic Financial,USA,VA,VA,Reston,nasdaq,GAFC,1999-06-25,,,, https://www.crunchbase.com/organization/greater-atlantic-financial , 6f21fb2b-6e7f-3b09-6455-1cfbfe6b15b4 ,d6846a1f-1b22-20a8-f8c9-00a7224963c0
Laurent Perrier Inc,FRA,,A4,Tours-sur-marne,epa,LPE,1999-06-25,,,, https://www.crunchbase.com/organization/laurent-perrier-inc , 6a278327-8927-63cf-78f5-488b99c8c567 ,4947b427-3597-6610-f221-594902131801
Le Bélier,FRA,,97,Vérac,epa,BELI,1999-06-25,,,, https://www.crunchbase.com/organization/le-bélier , 97bcdeda-f20c-46d7-97bd-e9246b50270f ,13b17fd3-a299-41a6-9480-bb034fa35ec8
Mediabistro Inc.,USA,NY,NY,New York,nasdaq,INTM,1999-06-25,,,, https://www.crunchbase.com/organization/mediabistro-inc , f551db45-e9a8-28b9-5ee8-bf8c810d797b ,ad316ba6-53e9-adc0-7a57-c87d7f01a7e0
Mirvac Group,AUS,,2,Sydney,asx,MGR,1999-06-25,,,, https://www.crunchbase.com/organization/mirvac-group , 852056a3-ff38-0b48-05e9-ff53c206e31b ,48ed41d3-b292-6753-9af0-eade1f4e2af3
Persistence Software,USA,CA,CA,San Mateo,nasdaq,PRSW,1999-06-25,,,, https://www.crunchbase.com/organization/persistence-software , 7e5b5eab-d2d0-971d-b96b-ea88c44b257a ,bf31a593-a217-2a80-8145-ce4a6ec17655
Pharming Group,NLD,,11,Leiden,ams,PHARM,1999-06-25,,,, https://www.crunchbase.com/organization/pharming , e37c18c8-e0bf-4b44-a0f2-6f0e0200a06a ,9337dee4-418b-09a7-0041-55bce8379824
Pierre & Vacances,FRA,,B4,Cambrai,epa,VAC,1999-06-25,,,, https://www.crunchbase.com/organization/pierre-vacances , ce42d7c2-8ae8-d53c-f2e3-afa8e4351e4d ,d4586027-8fe4-f604-5aac-19bbc8e4890d
Stamps.com,USA,CA,CA,El Segundo,nasdaq,STMP,1999-06-25,,,, https://www.crunchbase.com/organization/stamps-com , daf8474d-b43e-5bde-1180-f72c49a0b9a7 ,18abafec-3c09-6d7e-1604-60fdda8e87b0
US Search,USA,CA,CA,Culver City,nasdaq,SRCH,1999-06-25," 153,000,000 ",,, https://www.crunchbase.com/organization/us-search , 7365b276-7af9-2452-5a2b-8a38d2729b32 ,2bbda8d6-5b26-b0f4-9d2b-bf7f595314ae
Cybersource,USA,CA,CA,San Francisco,nasdaq,CYBS,1999-06-24,,,, https://www.crunchbase.com/organization/cybersource , eaed2c71-4431-f21a-6d92-9c9e9cac9930 ,b437ed88-3133-5c75-e6ac-6700afe9d155
Implant Sciences,USA,MA,MA,Wilmington,nasdaq,IMPL,1999-06-24,,,, https://www.crunchbase.com/organization/implant-sciences , bdd917cc-cafa-c372-c96a-dbb9f827c8bf ,fd57886f-6a66-e3ac-ffb7-3b835778ecca
Ariba,USA,CA,CA,Sunnyvale,nasdaq,ARBA,1999-06-23,,,, https://www.crunchbase.com/organization/ariba , 2adb1304-7d5f-7069-c4b2-17feb15a3148 ,24abd633-30d7-7905-dc10-2c579303c487
GlobespanVirata,USA,NJ,NJ,Red Bank,nasdaq,GSPN,1999-06-23,,,, https://www.crunchbase.com/organization/globespanvirata , b558e87d-7864-b8cd-552a-942e00f34f18 ,89091701-a5e4-c68a-9568-f2f3e593627d
TD Waterhouse,USA,NY,NY,New York,nyse,TWE,1999-06-23,,,, https://www.crunchbase.com/organization/td-waterhouse , 499e12b7-9f10-ad83-55f0-da91b11c12b8 ,55873e3e-4ce7-1836-8931-33e09da0853d
Able Energy,USA,NJ,NJ,Rockaway,nasdaq,ABLE,1999-06-22,,,, https://www.crunchbase.com/organization/able-energy , 31abfa98-a28c-4e42-6ec4-3880253e65b5 ,20909548-14f6-d479-bb07-8fea98fcf7eb
First Community Financial,USA,NC,NC,Burlington,nasdaq,FCFN,1999-06-22,,,, https://www.crunchbase.com/organization/first-community-financial , 766eadd0-34e6-3422-fb4a-82e10dc578cb ,cb2237d5-67b1-af58-aa17-a1842a89c0e8
Ramp Networks,USA,CA,CA,Santa Clara,nasdaq,RAMP,1999-06-22,,,, https://www.crunchbase.com/organization/ramp-networks , 58c2b427-861d-6189-d257-94e8385fa96a ,c3b7c3da-4470-623f-22c8-668065cdb310
Salon Media Group,USA,CA,CA,San Francisco,otcqb,SLNM,1999-06-22," 105,000,000 ",,, https://www.crunchbase.com/organization/salon-media-group , 54802e12-6855-158d-39e4-5fbe58a7c5cc ,5c5f0838-8372-e847-edbf-3392f7d5f312
Team Financial,USA,KS,KS,Paola,nasdaq,TFIN,1999-06-22,,,, https://www.crunchbase.com/organization/team-financial , 9b1af685-fcd6-0a41-3f9b-a20b5bca0856 ,fbe154e3-9dee-764d-5a52-09bd23c798a0
Portmeirion Group,GBR,,N4,Stoke-on-trent,lon,PMP,1999-06-21,,,, https://www.crunchbase.com/organization/portmeirion-group , f005439a-b89f-4043-8d24-2a92c87dfe9e ,86c43fa9-417d-4053-8656-74fa186d16e3
AppNet,USA,MD,MD,Bethesda,nasdaq,APNT,1999-06-18,,,, https://www.crunchbase.com/organization/appnet , 46d7f91f-6a44-2671-5ba9-48000a43d374 ,c391ef21-8a60-ae3b-80b2-b18e7586e4c1
F5 Networks,USA,WA,WA,Seattle,nasdaq,FFIV,1999-06-18," 178,774,690 ",,, https://www.crunchbase.com/organization/f5-networks , 918f79eb-a0cf-733c-fff7-7b5db50c4eac ,cfe19843-3b6b-1661-f06f-cd58938e77c9
Interstate Hotels & Resorts,USA,VA,VA,Arlington,nyse,IHCO,1999-06-18,,,, https://www.crunchbase.com/organization/interstate-hotels-resorts , 53d7a8bf-068c-7ab0-894a-4ea1332a09e8 ,371c9aa3-cef1-f89d-496c-aee72059cd61
Ion Beam Applications,BEL,,12,Louvain-la-neuve,ebr,IBAB,1999-06-18,,,, https://www.crunchbase.com/organization/ion-beam-applications , 78d94524-0f87-5502-26c8-856ffb4835bf ,f62f5d13-0469-3664-cb00-3d985e855966
Sierra Bancorp,USA,CA,CA,Porterville,nasdaq,BSRR,1999-06-18,,,, https://www.crunchbase.com/organization/sierra-bancorp , 931e1914-f9c7-0974-e736-a1cebfc7f285 ,0d8d60b3-d7a5-759d-8710-669d8c678427
Streamline.Com,USA,MA,MA,Westwood,nasdaq,SLNE,1999-06-18,,,, https://www.crunchbase.com/organization/streamline-com , 63ee1688-3fa8-83fc-5260-7b0ba7977903 ,a0e80a14-ca69-497e-f09d-63a9acfa422c
Student Advantage,USA,MA,MA,Boston,nasdaq,STAD,1999-06-18,,,, https://www.crunchbase.com/organization/student-advantage , fdee1354-b9a2-b140-58d8-c078e14d767d ,63a36d8e-3cc5-be31-4feb-da97d6553b81
Viant,USA,CA,CA,Irvine,nasdaq,VIAN,1999-06-18,,,, https://www.crunchbase.com/organization/viant , 28164c83-4d4f-56fc-2e95-46343e858d50 ,95bc6e4f-426b-03ed-fe75-b7a70b6a86a3
Yahoo! Search Marketing Solutions,GBR,,H9,London,nasdaq,OVER,1999-06-18," 664,000,000 ",,, https://www.crunchbase.com/organization/overture-services , 78b49081-f96e-3122-23e1-b053776d83ab ,8617e635-3280-3059-b784-84f4feb3c3e7
United Therapeutics,USA,MD,MD,Silver Spring,nasdaq,UTHR,1999-06-17," 648,000,000 ",,, https://www.crunchbase.com/organization/united-therapeutics-unither , 43664c80-1582-86e0-fed2-7dcc68632467 ,ae16082d-b9f8-b42c-1ecc-c4b125321d1b
Careinsite,USA,NJ,NJ,Elmwood Park,nasdaq,CARI,1999-06-16,,,, https://www.crunchbase.com/organization/careinsite , ce9b1c68-334e-2ce7-86d6-6cf09a3e86cd ,4c86b748-8222-a122-5e5f-be1655874ac4
"Careside, Inc.",USA,CA,CA,Culver City,nyse,CSA,1999-06-16,,,, https://www.crunchbase.com/organization/careside-inc , 98b56843-b535-63d9-aa5d-720ffa2ad8cd ,ce928bf2-f68f-b83f-dddd-6a6c1bd099ae
Liquent,USA,PA,PA,Fort Washington,nasdaq,ESPS,1999-06-16,,,, https://www.crunchbase.com/organization/liquent , c29433b3-8528-8012-ee83-149761b08958 ,ea82b0eb-0590-7b52-08f8-8b90e2d5efa6
SBA Communications,USA,FL,FL,Boca Raton,nasdaq,SBAC,1999-06-16," 257,871,933 ",,, https://www.crunchbase.com/organization/sba-communications , e6476896-cea6-5fd5-f71a-bae53895c3af ,f48b5f50-590d-4583-16c3-cc1b03468ef3
Winfair Investments Limited,HKG,,,Kowloon City,hkg,287,1999-06-15,,,, https://www.crunchbase.com/organization/winfair-investments-limited , 92837807-37f4-0b7c-a555-04e4035b1c17 ,4217f413-8778-3768-87bb-f580133edd20
Genesis Intermedia,USA,CA,CA,Van Nuys,nasdaq,GENI,1999-06-14,,,, https://www.crunchbase.com/organization/genesis-intermedia , 0f4306a3-dd29-6156-9ab8-c6e7a3be96b3 ,a79b50d1-d1c1-aeca-fd48-53eca64b5dee
Agfa Gevaert,BEL,,1,Mortsel,ebr,AGFB,1999-06-11,,,, https://www.crunchbase.com/organization/agfa , 5dcd34a2-6b60-4259-aa02-8d7330f3e809 ,6ed3b692-2fa8-c608-01ab-4d61592cf8c8
Airbus,FRA,,B3,Blagnac,epa,AIR,1999-06-11,,,, https://www.crunchbase.com/organization/airbus-group , 91907497-1d47-ccd5-e1b2-cbcf0d60bb21 ,0d2b82ad-bd6f-9f54-c76a-448a455af317
Azurix Corporation,USA,TX,TX,Houston,nyse,AZX,1999-06-11,,,, https://www.crunchbase.com/organization/azurix-corporation , 672bc354-7388-a827-e1f0-8c47908629f1 ,76366f10-4275-cf6e-8b41-dca9a213eac2
Brookfield Office Properties,CAN,ON,ON,Toronto,nyse,BPO,1999-06-11,,,, https://www.crunchbase.com/organization/brookfield-office-properties , 18f02fdd-e736-eea3-b424-17d4a0f71b36 ,641809c0-be3b-629f-c5c0-fed3462f4133
Canadian Zinc Corporation,CAN,BC,BC,Vancouver,tse,CZN,1999-06-11,,,, https://www.crunchbase.com/organization/canadian-zinc-corporation , 814407aa-9af5-6cc0-1725-c18f22acacd9 ,0fd8ec25-0c30-9d64-20de-fd7ea33d74e3
DigitalX,AUS,,8,Perth,asx,DCC,1999-06-11,,,, https://www.crunchbase.com/organization/digitalx , 16129303-f0f7-ccbf-7075-ac97d7d56f9d ,6ff53199-16f7-1ad9-52f0-0a3c2f403dde
Exact,NLD,,11,Delft,nyx,EXACT,1999-06-11,,,, https://www.crunchbase.com/organization/exact , a8079896-e4a4-83ee-55b9-a354f8efde1d ,8cb715b3-f39b-f444-3dea-cc20f4ee08bb
Net Medical Xpress Solutions,USA,NM,NM,Albuquerque,otcmkts,NMXS,1999-06-11,,,, https://www.crunchbase.com/organization/net-medical-xpress-solutions , 1f60b7da-f793-4ca0-83af-c407a1576a94 ,4c4d9495-0b4d-494e-b75e-1eef6cb76139
Reynolds American,USA,NC,NC,Winston Salem,nyse,RAI,1999-06-11,,,, https://www.crunchbase.com/organization/reynolds-america , b61b86e5-d32a-d12d-9720-20069d86c9e6 ,3997b431-045b-e92a-0ffb-8ea60d7d6ad3
Unwired Planet,USA,CA,CA,Redwood City,nasdaq,PHCM,1999-06-11," 488,000,000 ",,, https://www.crunchbase.com/organization/unwired-planet , db36ea84-b25f-e76f-9985-a394f38be31b ,bec6be82-820d-5030-1370-b1936fc807a4
Ditech Networks,USA,CA,CA,San Jose,nasdaq,DITC,1999-06-09,,,, https://www.crunchbase.com/organization/ditech-networks , eabbb5e1-7468-c15f-322a-902457ecd637 ,6ed4fbc2-4891-79a2-f4fd-81790f99cd79
Litronic,USA,CA,CA,Irvine,nasdaq,LTNX,1999-06-09,,,, https://www.crunchbase.com/organization/litronic , 668c45ba-a05b-cb7a-ea19-5107c3be364e ,08cd4aeb-fb46-b380-caee-a5c741919a24
National Grid,GBR,,H9,London,nyse,NGG,1999-06-09,,,, https://www.crunchbase.com/organization/national-grid , 65760538-2eef-41c0-9d4d-3a72c2e06faf ,7f19a154-c9cc-bc1e-925e-b2ec3c7f8e1f
Skechers U.S.A.,USA,CA,CA,Manhattan Beach,nyse,SKX,1999-06-09," 374,000,000 ",,, https://www.crunchbase.com/organization/skechers-u-s-a , 05d78eb9-9109-374f-29c5-914dad9ea772 ,fb442de3-f2e7-51cc-77b6-3f7694329649
Asura Development Group,USA,CA,CA,San Francisco,nasdaq,FNTV,1999-06-08,,,, https://www.crunchbase.com/organization/asura-development-group , 2e9291d2-703b-2cca-e2fd-c33f6f5f4131 ,1266c10b-ce8c-9607-4ff8-4f46de038228
BackWeb Technologies,USA,CA,CA,San Jose,nasdaq,BWEB,1999-06-08,,,, https://www.crunchbase.com/organization/backweb-technologies , 016a816a-913c-38dd-5d45-9224adefd819 ,bfb95835-b902-94da-82d8-a7079b29ddf0
drkoop.com,USA,CA,CA,Santa Monica,nasdaq,KOOP,1999-06-08,,,, https://www.crunchbase.com/organization/drkoop , 21956a3a-68c5-b445-f5df-c5a845cfbcbf ,c4186487-466a-f722-23bf-e00228a9d5b7
Anglo American,ZAF,,,Johannesburg,lon,AAL,1999-06-04,,,, https://www.crunchbase.com/organization/anglo-american , ec8e9ede-5013-2811-e73b-9bef2c5ef6f8 ,9c7225e8-6b5c-df1a-7924-72a917ad48cb
AudioCodes,ISR,,2,Lod,nasdaq,AUDC,1999-06-04,,,, https://www.crunchbase.com/organization/audiocodes , 25e94909-e86b-e7c7-0bca-0b72ae4dcc85 ,7011cc24-b44d-f8ad-0fcb-3e405e8729aa
Brocade Communications Systems,USA,CA,CA,San Jose,nasdaq,BRCD,1999-06-04," 497,000,000 ",,, https://www.crunchbase.com/organization/brocade-communications-systems , 38598986-d754-c78a-5cfa-7b1a48b38253 ,dd0b539f-6245-734e-d40f-63fb0f1da11b
CAST Software,USA,NY,NY,New York,epa,CAS,1999-06-04,,,, https://www.crunchbase.com/organization/cast-software , b947e62e-0519-a513-1270-0787bcecb2a9 ,29c2accc-08cd-f32b-d5ab-52983e9b1954
High Speed Access,USA,KY,KY,Louisville,nasdaq,HSAC,1999-06-04,,,, https://www.crunchbase.com/organization/high-speed-access , bf5158d6-3e3e-adfe-b90d-156cd7001f97 ,b328739f-a1f9-44fd-a216-921245e1744c
Network Access Solutions,USA,VA,VA,Herndon,nasdaq,NASC,1999-06-04,,,, https://www.crunchbase.com/organization/network-access-solutions , a5309d9a-cbb3-18f7-d52e-f1f47710e98b ,18c2e671-8e53-7ff9-82b0-e39e39ffc2dd
Online Resources,,,,,nasdaq,ORCC,1999-06-04,,,, https://www.crunchbase.com/organization/online-resources-corp , e179bab8-6887-1038-c2b2-2c9db70c3da6 ,0d3f1556-c29b-3ce0-c6e9-c9d0d6b72e39
SoundView Technology Group,USA,MA,MA,Boston,nasdaq,SNDV,1999-06-04," 635,400,000 ",,, https://www.crunchbase.com/organization/soundview-technology-group , cac19b49-947d-8509-75be-33c182429761 ,bd9bb217-aba4-6413-e3b5-c218f530b5e5
Thinkpath,CAN,ON,ON,Toronto,otcpink,THPHF,1999-06-04,,,, https://www.crunchbase.com/organization/thinkpath , 5545e291-4e1b-42fc-8be1-34c307d35b90 ,33980811-bd7c-ddc4-8e1d-7e3e64fed558
Wave Systems,USA,CA,CA,Cupertino,nasdaq,WAVX,1999-06-04,,,, https://www.crunchbase.com/organization/wave-systems , c4e75ba2-3b26-7e0c-d9d6-bc98ef1bb73c ,bcc94bad-4f02-78cf-c603-5bc446932302
iXL,USA,GA,GA,Atlanta,nasdaq,IIXL,1999-06-03," 756,000,000 ",,, https://www.crunchbase.com/organization/ixl , 7a48feb9-59ba-8d9d-4019-4574bda2faa1 ,bca9784a-a54f-ad3c-b3cf-28eab63314ed
Waste Services Inc,USA,MA,MA,Burlington,nasdaq,WSI,1999-06-03,,,, https://www.crunchbase.com/organization/waste-services-inc , 87b8011d-d970-e751-cd8c-8b1354bac94c ,4d1bac18-6a15-82ea-6a5b-870b6b7d626c
Zany Brainy,USA,PA,PA,King Of Prussia,nasdaq,ZANY,1999-06-03,,,, https://www.crunchbase.com/organization/zany-brainy , 4c147496-7000-d573-9042-0772326291ca ,1235e48d-a7f5-ebb5-6f21-f3c31a28c5f6
Thinkpath,CAN,ON,ON,Toronto,nasdaq,THTH,1999-06-02,,,, https://www.crunchbase.com/organization/thinkpath , f14ee554-26a0-6d51-555f-919119ed0e69 ,33980811-bd7c-ddc4-8e1d-7e3e64fed558
ISRA Vision Parsytec,DEU,,7,Aachen,etr,PAQ3,1999-06-01,,,, https://www.crunchbase.com/organization/parsytec , baa81171-1c80-0115-98d1-6310367fd1e5 ,005fe0e3-0fb3-b871-a3af-4c7f37c01391
mortgage.com,USA,OH,OH,Canton,nasdaq,MDCM,1999-06-01,,,, https://www.crunchbase.com/organization/mortgage-com , de24d800-b35e-4d83-b5ed-896599849cd2 ,f146f2c7-82a0-66bd-5901-35af10331932
Network Plus,USA,MA,MA,Randolph,nasdaq,NPLS,1999-06-01,,,, https://www.crunchbase.com/organization/network-plus , 94a8fec2-9335-e8f0-347e-94fb2a0b13ca ,ea7801a1-4ffa-f36e-27cf-60f88301cf04
Quepasa,USA,FL,FL,West Palm Beach,nysemkt,QPSA,1999-06-01,,,, https://www.crunchbase.com/organization/que-pasa , eac1c641-69af-f25e-5f6a-d9ae558502e9 ,a79798ae-6632-f045-f66e-98a3e688833a
"Women First HealthCare, Inc.",USA,CA,CA,San Diego,nasdaq,WFHC,1999-06-01,,,, https://www.crunchbase.com/organization/women-first-healthcare-inc , 6c20e6b1-2206-edee-6c0a-c96b41ecd684 ,d0ab167b-33c3-96ac-5284-0ab7bdc0335a
Calidus Resources,AUS,,8,Perth,asx,CAI,1999-05-28,,,, https://www.crunchbase.com/organization/calidus-resources , 5d3cad91-f0fe-4661-b469-8e1e0c6fcc78 ,244f1646-9fad-4f02-9f6d-643225067b83
Edgar Online,USA,MD,MD,Rockville,nasdaq,EDGR,1999-05-26,,,, https://www.crunchbase.com/organization/edgar-online , 8435127e-7677-8773-ff7b-1e7d4ca76902 ,e9a793f8-764b-6e4a-e232-1264395a019b
Mithras Capital Partners,GBR,,H9,London,lon,MTH,1999-05-25,,,, https://www.crunchbase.com/organization/mithras-capital-partners , 6067fe2f-ecb4-1416-0c3b-685678378302 ,941692a1-b78d-1138-687d-1cbbcf7279d4
Frontier Services Group,HKG,,,Hong Kong,hkg,500,1999-05-21,,,, https://www.crunchbase.com/organization/frontier-services-group , 42c6c975-ff8c-c3e6-bcab-3d52b0005d18 ,133984fe-b283-1a51-a27d-015e50387967
TW Telecom,USA,CO,CO,Littleton,nasdaq,TWTC,1999-05-21,,,, https://www.crunchbase.com/organization/tw-telecom , a698bfaa-eaa1-d292-ba27-ebf7227daf75 ,ec82d79f-030d-880a-a2e8-4c5fe97f999c
US Dataworks,USA,TX,TX,Sugar Land,nyse,UDW,1999-05-21,,,, https://www.crunchbase.com/organization/us-dataworks , 044ae043-3d77-119d-8a2b-14ddd75cddc1 ,0e397479-dc7d-7ec2-da4c-363f27fbfaab
WESCO International,USA,PA,PA,Pittsburgh,nyse,WCC,1999-05-21,,,, https://www.crunchbase.com/organization/wesco-distribution , 856ef9db-8eb7-b967-7f07-1e75518c9be7 ,13a7074e-2585-1667-71fd-a63fb698bda4
Ardent Communications,USA,DC,DC,Washington,nasdaq,ARDT,1999-05-20,,,, https://www.crunchbase.com/organization/cais-internet , e5e27ff1-c4c6-abd9-4d11-1e1c2922646e ,778f7756-726f-7ceb-90bc-d08d1242b62c
Shibuya Kogyo,JPN,,19,Kanazawa,tyo,6340,1999-05-19,,,, https://www.crunchbase.com/organization/shibuya-kogyo , 97ddc529-242b-46d3-ec45-06aee4a70c7f ,b3b31f00-07f8-7496-8954-fb25ed512360
aap Implantate AG,DEU,,16,Berlin,etr,AAQ,1999-05-14,,,, https://www.crunchbase.com/organization/aap-implantate-ag , 3c5cfb51-5db8-4175-a4cd-effdfa43fde7 ,93648094-0991-4b55-b963-fc7ddf1a4872
A.G. Barr,GBR,,V8,Cumbernauld,lon,BAG,1999-05-14,,,, https://www.crunchbase.com/organization/a-g-barr , 9dd2adf7-2863-4436-bf0b-314b4140d96a ,65c97f20-2099-4ea3-b754-94e82f5fa5fe
Air Water,JPN,,32,Osaka,tyo,4088,1999-05-14,,,, https://www.crunchbase.com/organization/air-water , c6aa0f7f-1cdd-f82c-cd4a-b4c149d36041 ,037f2aa4-afeb-2ffc-c61a-2b66884a82cc
Altech Co.,JPN,,40,Tokyo,tyo,9972,1999-05-14,,,, https://www.crunchbase.com/organization/altech-co , abe841e5-4e66-f65f-01c8-230a3ad94854 ,9f3b52f1-672f-c670-527f-519bb5744d0a
Asahi Glass Co.,JPN,,40,Tokyo,tyo,5201,1999-05-14,,,, https://www.crunchbase.com/organization/asahi-glass-co , c62a2a0f-0fbc-6546-22ca-e7b294351206 ,96253fec-db41-60e7-86a8-dcdda4f73248
Asahi Group Holdings Ltd,,,,,tyo,2502,1999-05-14,,,, https://www.crunchbase.com/organization/asahi-group-holdings , cda10a92-0c85-9ea0-efa7-45302ab7864f ,34f7b2ad-e68c-5421-3894-399b01fc48d7
Asahi Kasei,JPN,,40,Tokyo,tyo,3407,1999-05-14,,,, https://www.crunchbase.com/organization/asahi-kasei , 3f5276fd-ee83-35bb-a511-675077de94e7 ,50f25ca0-65a7-f98c-5610-a403fbf6ee8c
Asatsu DK,JPN,,12,Chuo,tyo,9747,1999-05-14,,,, https://www.crunchbase.com/organization/asatsu-dk , ae94ce57-9ef9-38fe-9ae5-01fcd083be02 ,4bc47c02-4f89-e1fe-212d-84765b473848
Asics,JPN,,12,Hyogo,tyo,7936,1999-05-14,,,, https://www.crunchbase.com/organization/asics , 85e29044-6f6f-b8cf-66c7-f20fa27639bf ,bb9856ef-bd85-c9f0-b2d5-cee6086f38e6
Brother Industries,USA,NJ,NJ,Bridgewater,tyo,6448,1999-05-14,,,, https://www.crunchbase.com/organization/brother-industries , 8d093f82-dbab-1677-fc01-b5c4e8ebfce2 ,f1db0f94-5c29-8713-2613-14af045c2515
Calsonic Kansei Corporation,JPN,,34,Saitama,tyo,7248,1999-05-14,,,, https://www.crunchbase.com/organization/calsonic-kansei-corporation , 52310f55-e10d-b327-42cd-fc6e9bf4af42 ,d0028367-c631-72b2-febc-8722c6cfe26d
Central Japan Railway Company,JPN,,1,Nagoya,tyo,9022,1999-05-14,,,, https://www.crunchbase.com/organization/central-japan-railway-company , 57f3abb8-17c1-a458-f0e1-63ed5ff4e597 ,a0be7f6c-5515-e5b6-d9b8-0a760c7bfd9b
Chuetsu Pulp & Paper,JPN,,13,Takaoka,tyo,3877,1999-05-14,,,, https://www.crunchbase.com/organization/chuetsu-pulp-paper , 93bc385f-894c-5ae0-6fbb-d8f2e38ed98a ,54e50e30-34df-4754-f0b6-071e0b73fac6
Chugai Mining,,,,,tyo,1491,1999-05-14,,,, https://www.crunchbase.com/organization/chugai-mining , 16d75939-d29e-5d85-ac92-21a0c6a31759 ,74637ee8-dc4c-0d83-f137-a7d0ed07840f
Credit Saison,JPN,,40,Tokyo,tyo,8253,1999-05-14,,,, https://www.crunchbase.com/organization/credit-saison , ce5facc4-fd1c-d2cd-b1a0-f3f2310ee9f1 ,91a66c7a-92ca-f91a-4283-bbfd8a09c842
Daikin,JPN,,32,Osaka,tyo,6367,1999-05-14,,,, https://www.crunchbase.com/organization/daikin , 3b19ebb3-3b27-4cf9-db5b-b0c15732d71f ,657f92ac-3213-9f71-bdad-b5954fffce14
Dai Nippon Printing,JPN,,40,Tokyo,tyo,7912,1999-05-14,,,, https://www.crunchbase.com/organization/dai-nippon-printing , a17ed00b-8d97-8ef0-541b-a349389a5833 ,4f8ca3c1-a578-0a22-48d2-3a91fe260b70
Danippon Screen Manufacturing,JPN,,22,Kyoto,tyo,7735,1999-05-14,,,, https://www.crunchbase.com/organization/danippon-screen-manufacturing , 8c17038f-11d1-f6fb-0e9e-176062c7f299 ,8abe7cae-0556-042f-a3b2-1ecd5236477f
