company_name,country_code,state_code,region,funding_rounds,women_led
AnchorUSD,,,,1,True
askMyClass,,,,1,True
BoxMed,CHL,,12,1,False
Footprints Childcare,IND,,10,4,False
iLabService,CHN,,23,1,True
L2F,CHE,,23,1,False
Luko,FRA,,A8,1,False
Mark Labs,USA,DC,DC,3,False
MaxWholesale,IND,,7,3,False
Motorway,GBR,,H9,2,False
PatentBot,USA,VA,VA,2,True
Procurean,SVN,,61,1,False
Vechain,SGP,,,2,False
Vfluencer,,,,1,False
Year & Day,USA,CA,CA,2,True
ACE Startups,BRA,,27,1,False
Actipulse Neuroscience,MEX,,9,2,False
Apaleo,DEU,,2,1,False
Bookwell,AUS,,2,2,False
Buk,CHL,,12,1,False
Caos Tattoo,CHL,,12,1,False
Carapace Slate,AUS,,2,1,True
Chekku,HND,,6,1,False
City Surfer,GBR,,H9,1,False
Connected Cycle,FRA,,A8,6,False
DataCue,SGP,,,1,True
Datawifi,COL,,34,2,True
Digit Game Studios,IRL,,7,3,False
Ecolibrium Solar,USA,OH,OH,3,False
EnvioPack,ARG,,7,1,True
Escena Marketplace,CHL,,12,1,True
FreightBro,IND,,16,1,False
Gleengo,CHL,,2,1,True
Grillo,MEX,,9,3,False
Home61,USA,FL,FL,6,False
Homewings,GBR,,H9,2,False
Invitta,CHL,,1,1,True
Inyenyeri,RWA,,6,1,False
Liquid X,USA,PA,PA,3,False
LiveTiles,USA,NY,NY,4,False
Lucidworks,USA,CA,CA,8,True
Maverick,USA,CA,CA,2,False
Mentor Collective,USA,MA,MA,3,True
Mesa,CHL,,12,1,False
MicroMundo,CHL,,12,1,True
Mimerse,SWE,,26,4,False
MIRAI 3D,ARG,,7,2,False
Miramax,USA,CA,CA,1,False
monARC Bionetworks,,,,1,True
Monkey Jabber Inc.,CAN,ON,ON,2,False
Muzik,USA,CA,CA,2,False
Neoxam,FRA,,A8,2,False
Neurotechnia,CHL,,12,1,True
OncoSynergy,USA,CA,CA,1,True
PegEx,USA,WI,WI,7,False
QuickSafety,AUS,,4,2,False
Rendy.io,PRI,,,2,False
Rentu,CHL,,12,1,False
Rite Development Lab,USA,CA,CA,2,False
RSK Labs,ARG,,7,7,False
Sinergia Tech,PER,,20,1,False
Sky Boy,FRA,,A8,2,False
Smarp,FIN,,13,9,True
Smart Agroindustry,,,,1,False
StratiFi,USA,CA,CA,3,False
Super Izzy AI,DEU,,16,1,True
Synpromics Ltd,GBR,,U8,6,False
Tails.com,GBR,,L1,4,True
Tec4Med,DEU,,5,1,False
The Rotation,,,,1,False
Traventia (previously Oviceversa),ESP,,29,2,False
Ultra Premium Direct,FRA,,97,1,False
Urbaner,PER,,15,1,True
Urban Experiments,,,,1,True
Ventus,URY,,,1,False
WhatElse,CHL,,12,2,False
Ably Medical,NOR,,8,4,False
Alton Lane,USA,VA,VA,3,False
Athennian,CAN,AB,AB,1,False
back4app,USA,CA,CA,4,False
BounceX,USA,NY,NY,5,True
Buck.ai,USA,CA,CA,1,False
Casma Therapeutics,USA,MA,MA,1,False
Central Square Foundation,IND,,7,1,False
Ceptinel,CHL,,12,1,True
CloudPay,USA,NC,NC,5,False
CoHealth (Formerly Dash MD),CAN,ON,ON,2,False
Eelway,FRA,,A8,4,False
Eversports,AUT,,9,4,False
FOHAT,BRA,,18,1,True
Fresnel Software,CAN,AB,AB,1,False
FunnelCake,CAN,ON,ON,2,False
Humu,USA,CA,CA,2,True
Hyber,SWE,,26,2,False
"Imagine Software, Inc",USA,NY,NY,1,False
Infabode,GBR,,H9,4,False
IronNet Cybersecurity,USA,MD,MD,2,False
Keck School of Medicine,USA,CA,CA,2,True
LocateAI,USA,CA,CA,2,False
Loom.ai,USA,CA,CA,4,False
Moderna Therapeutics,USA,MA,MA,10,True
Morphogenesis,USA,FL,FL,1,True
Netki,USA,CA,CA,2,True
NeuMoDx Molecular,USA,MI,MI,4,False
Neurobit Technologies,SGP,,,1,False
Next Force Technology,USA,CA,CA,3,False
OpenDataSoft,USA,MA,MA,3,False
OSF Global Services,CAN,QC,QC,1,False
Pacific Community Ventures,USA,CA,CA,1,False
Pharmapod,IRL,,7,3,True
Preschool2me,USA,TX,TX,1,True
Quovo,USA,NY,NY,4,False
Rodan & Fields LLC,USA,CA,CA,1,True
RushTix,USA,CA,CA,2,True
SANDOW,USA,NY,NY,3,False
SmartPM Technologies,USA,GA,GA,1,False
Snap,GBR,,O9,2,False
SoundHound Inc.,USA,CA,CA,6,True
StyleSage,USA,NY,NY,4,True
SWFTCharge,CAN,ON,ON,1,False
TableAir,LTU,,65,2,False
Tier1CRM,CAN,ON,ON,2,True
Triciclos,CHL,,12,1,False
Tulip,USA,NY,NY,3,True
UBTech Robotics,CHN,,30,3,True
Urbix Resources,USA,AZ,AZ,1,False
Zadaa,FIN,,13,3,False
Avedro,USA,MA,MA,11,True
BasharSoft,EGY,,11,2,False
BenchSci,CAN,ON,ON,4,False
Bizongo,IND,,16,3,False
Botsociety,USA,CA,CA,3,False
Cera,GBR,,H9,5,True
Cobalt (cobalt.io),USA,CA,CA,4,True
CranioVation,USA,MN,MN,1,False
Custom Gateway,GBR,,Z7,3,False
Datix,GBR,,H9,2,False
Edwin,USA,CA,CA,2,False
Entac Medical,USA,TN,TN,4,False
Faraday,USA,VT,VT,5,False
First RealFund,USA,NY,NY,2,False
Flex Gym Share,USA,CO,CO,2,True
Freeda Media,ITA,,9,2,False
General Atomics,USA,CA,CA,2,True
Getsurance GmbH,DEU,,16,3,False
Go Moment,USA,CA,CA,4,False
Insitro,USA,CA,CA,1,True
kalejob,USA,DE,DE,1,False
LEAP India,IND,,16,4,False
LeaseQ,USA,MA,MA,2,False
Mandaê,BRA,,27,4,False
Nanotech Industrial Solutions,USA,NJ,NJ,2,False
Neon,BRA,,27,3,False
NeuroVision Imaging,USA,CA,CA,2,True
Nutriband,USA,NY,NY,2,False
OneFit,NLD,,7,2,False
OnKure,USA,CO,CO,3,True
OpenTap,IND,,25,2,True
Organic Basics,DNK,,17,2,False
OwnerIQ,USA,MA,MA,9,True
Passage AI,USA,CA,CA,2,False
PAZO,USA,CA,CA,2,False
Poq,GBR,,H9,7,True
Rapid Micro Biosystems,USA,MA,MA,8,False
Roma Finance,GBR,,I2,1,False
Scripps Translational Science Institute,USA,CA,CA,1,False
Shenwu Technology,CHN,,22,1,False
Soft Robotics Inc.,USA,MA,MA,2,False
Soothe,USA,CA,CA,5,False
Station,FRA,,A8,1,True
StorageOS,GBR,,H9,3,False
The Outline,USA,NY,NY,2,False
The Scripps Research Institute,USA,CA,CA,9,True
Thrive Software,USA,MD,MD,1,True
Tortilladora,USA,DC,DC,1,False
Upbound,USA,WA,WA,1,False
Washé,USA,FL,FL,1,False
Welltrado,LTU,,65,3,False
WUZZUF,EGY,,11,4,False
Zinc.VC,GBR,,H9,1,True
7Geese,CAN,BC,BC,1,False
8VC,USA,CA,CA,1,True
ActivePipe,AUS,,7,4,False
Aegle Therapeutics,USA,FL,FL,1,True
AgDSS,SAU,,13,1,False
Albert,GBR,,H9,6,False
Algolux,CAN,QC,QC,5,False
AppFollow,FIN,,13,5,False
Aptible,USA,CO,CO,2,True
Arengu,ESP,,58,1,False
Armarium,USA,NY,NY,2,True
Atexto,MEX,,9,2,True
Attenua,USA,CA,CA,1,False
Avular,NLD,,6,3,False
AXIS Labs,USA,NY,NY,5,False
Bambox,ARG,,7,1,False
Bellus3D,USA,CA,CA,1,False
Bizible,USA,WA,WA,7,False
Bloq,USA,IL,IL,3,True
Boulder AI,USA,CO,CO,1,False
Boundary Technologies Ltd,GBR,,U8,1,False
Cacttoos,EST,,1,3,False
Chicago Public Schools,USA,IL,IL,2,False
Chorus Mobility,USA,NY,NY,1,False
Clevver,DEU,,16,2,False
ClicData,FRA,,B4,5,False
ClinOne,USA,CO,CO,2,False
CodeBerry Programming School,HUN,,5,2,False
Codec,GBR,,H9,3,True
CommonGenius,USA,CA,CA,1,True
Concentra,GBR,,H9,2,True
Connect Now,USA,MA,MA,3,True
Convenia,BRA,,27,3,False
Covee Network,CHE,,25,1,False
Curio,CHE,,24,1,False
DadeSystems,USA,FL,FL,2,False
Data Screen,USA,DE,DE,1,False
Datavant,USA,CA,CA,1,False
Dauber,USA,TX,TX,3,False
DealSite,USA,CA,CA,4,False
DECENT,CHE,,7,1,False
Doppel,GBR,,H9,3,True
Driven,AUS,,2,1,False
DriveScale,USA,CA,CA,4,True
"EarnWell, Inc",USA,CA,CA,1,True
Element 16 Technologies,USA,CA,CA,2,False
Emptor,USA,CA,CA,1,False
Epilogue Systems LLC,USA,PA,PA,6,False
ePropertyData,USA,WA,WA,2,False
Esper,USA,TX,TX,1,True
EveryDapp,DEU,,4,1,False
EyeEm,DEU,,16,5,True
FashTime,GBR,,H9,1,False
Fitwell,GBR,,H9,6,False
Fleetsu,AUS,,8,4,False
Fly Now Pay Later,GBR,,H9,3,False
foodgroot.com,CZE,,52,1,False
ForTune,ITA,,9,1,False
Freework,DEU,,2,1,False
Frogshop,USA,NJ,NJ,1,False
FromCounsel,,,,1,False
Gallop.ai,USA,VA,VA,2,False
Gatsby,USA,NY,NY,1,True
Glide,USA,CA,CA,1,False
Goally Inc.,USA,CO,CO,1,False
Grabit,USA,LA,LA,3,False
Grand Rapids Children's Museum,USA,MI,MI,1,True
GreenChoice,USA,MA,MA,1,False
GridGain,USA,CA,CA,6,True
Habit Analytics,USA,NY,NY,2,False
HAL24K,NLD,,7,2,False
Health2047,USA,CA,CA,2,False
Heex Technologies,FRA,,A8,1,False
Holo-Light,DEU,,2,4,True
HorseAnalytics,DEU,,4,2,True
Hurdlr,USA,DC,DC,1,False
Hustle,USA,CA,CA,3,False
Hutchinson Networks,GBR,,U8,1,False
IDEEZA,,,,1,False
Indigobank,USA,CA,CA,1,True
ISO Spaces,GBR,,C6,2,False
iXledger,GBR,,H9,1,True
Jatana,DNK,,17,2,False
Jobin,ESP,,29,3,False
KapitalWise,USA,NY,NY,2,False
Kiromic,USA,TX,TX,4,True
Kwiff,GBR,,H9,3,False
LEAP Innovations,USA,IL,IL,2,True
LiquidBlox,FIN,,13,4,True
Logoshuffle,AUT,,6,2,False
Lumoa,FIN,,13,2,True
Luxie Token,CAN,ON,ON,1,False
Machool Technologies Ltd.,CAN,BC,BC,6,False
Marcus & Millichap,USA,CA,CA,2,False
"MedRepublic, Inc",USA,CA,CA,3,False
Metadium,KOR,,11,2,False
Mira,USA,NY,NY,1,True
Mobilestack Inc,USA,CA,CA,1,False
Mobile Virtual Player,USA,NH,NH,1,False
Mofiler,USA,FL,FL,2,False
Mumm,EGY,,11,3,False
"Music Everywhere, Inc.",USA,PA,PA,1,False
MyZhim,,,,2,False
Namogoo,ISR,,2,3,False
Nanits Universe Ltd.,USA,CA,CA,5,True
Nanofabrica,ISR,,5,4,False
NAVA,GBR,,H9,4,True
Nestor,FRA,,A8,2,False
Nowescape,EST,,1,4,False
Numbrs,CHE,,25,4,True
Ohalo,GBR,,H9,1,False
Onion Id,USA,CA,CA,3,False
OpenBack,IRL,,7,3,False
OpenFrame,USA,MA,MA,2,False
Oppimi,CAN,QC,QC,2,False
OROCON,LVA,,25,3,False
Paragraf,GBR,,C3,1,False
Peliere,ARE,,3,1,False
Persona,USA,CA,CA,1,True
Pivigo,GBR,,H9,2,True
Policybazaar,IND,,10,7,False
PolyPort,USA,CO,CO,1,True
Polysolar,USA,MA,MA,2,False
PrestaCap,GBR,,H9,2,False
Projections.io,,,,1,True
ProMIS Neurosciences,CAN,ON,ON,13,True
Propoly,GBR,,H9,3,False
Quick'rCare,USA,FL,FL,2,False
RealKey,USA,CA,CA,2,False
Rebel,USA,NY,NY,3,False
Requestify,NOR,,12,3,True
ResortPass,USA,CA,CA,2,True
RetargetLinks,CAN,BC,BC,2,False
Riveted Labs,USA,NY,NY,1,False
Rocketr,USA,IL,IL,1,False
Salarius Pharmaceuticals,USA,TX,TX,2,False
SelfDrvn Enterprise Pte Ltd,SGP,,,2,False
Sensentia,USA,CA,CA,6,False
Sentenai,USA,MA,MA,2,False
"Signal Vine, Inc.",USA,VA,VA,4,True
SkyKick,USA,WA,WA,9,False
Snooper,AUS,,2,2,True
Somatik inc.,USA,CA,CA,3,False
Sorbet,GBR,,X5,2,False
Splendid Spoon,USA,NY,NY,2,True
Sr.Pago,MEX,,9,4,False
Stackin',USA,CA,CA,2,False
Suki,USA,CA,CA,2,False
Sweet a little,USA,CA,CA,2,True
Sweetguest,ITA,,9,3,True
Talix,USA,CA,CA,3,True
Talmix,GBR,,H9,8,True
Tangany,DEU,,2,1,False
Taste,USA,NY,NY,2,False
Tastewise - AI for Food Innovation,,,,1,False
TheCollegeFever,IND,,19,1,False
theConstruct,NLD,,7,4,False
The Data Guild,USA,CA,CA,1,False
Touchmoon,USA,CA,CA,3,False
Toybox,USA,CA,CA,1,True
TravelWits,USA,PA,PA,4,False
TRiiBE Networks,USA,CA,CA,4,True
TrustVerse,SGP,,,1,False
Unless,NLD,,7,2,False
UrbanFootprint,USA,CA,CA,1,True
VIOLET,USA,WA,WA,1,False
Vive Crop Protection,CAN,ON,ON,5,True
Web2ship.com,,,,1,False
Wedbox,DNK,,18,1,False
Wolf3D,USA,CA,CA,4,False
XIX.ai,USA,CA,CA,3,False
X-ZELL,SGP,,,4,False
Yller,BRA,,23,2,False
zavvie,USA,CO,CO,1,False
ZeroCater,USA,CA,CA,3,True
Acorn International,CHN,,23,3,False
ag.supply GmbH,DEU,,7,1,False
Alliance of American Football,,,,2,False
Atelerix,GBR,,I7,1,False
Attestation Légale,FRA,,B9,2,False
BanQu,USA,MN,MN,2,True
bcause,USA,VA,VA,2,False
Best In Grow,USA,CO,CO,2,False
Biobot Analytics,USA,MA,MA,4,True
BioLife Solutions,USA,WA,WA,1,True
Blueprint Reality,CAN,BC,BC,1,False
Cardionomic,USA,MN,MN,2,False
CariClub,USA,NY,NY,4,False
ClearBrain,USA,CA,CA,2,False
Constellation Digital Partners,USA,NC,NC,4,False
Copa90,GBR,,H9,1,False
Crescendo Biologics,GBR,,C3,6,True
Cube RM,GRC,,35,1,False
Dataquest,USA,CA,CA,2,False
Dave Inc.,USA,CA,CA,4,False
Dental Corp,CAN,ON,ON,2,False
DroneEntry,CAN,ON,ON,2,False
Dysonics,USA,CA,CA,3,False
Ekos Brewmaster,USA,NC,NC,2,False
Elanix Biotechnologies,DEU,,16,2,True
Endless West,USA,CA,CA,3,False
Eruvaka Technologies,IND,,2,2,False
Evelo Biosciences,USA,MA,MA,4,False
Eyenuk,USA,CA,CA,3,False
FinDox,USA,CA,CA,3,False
FinLab,DEU,,5,2,False
FlexEnable,GBR,,C3,1,True
Glownet,GBR,,H9,6,False
GuideSpark,USA,CA,CA,4,True
Halo Neuroscience,USA,CA,CA,6,True
Invacio Research Analytica,GBR,,H9,4,True
IOK Labs Inc,IND,,19,3,False
Jellagen,GBR,,Y7,3,False
KnipBio,USA,MA,MA,4,True
KURASERU,JPN,,22,1,False
LeaseLock,USA,CA,CA,3,False
Legend Power Systems,TUR,,17,2,False
Lightyear,NLD,,6,1,True
Lish,USA,WA,WA,4,False
Litify,USA,NY,NY,2,False
MindBridge AI,CAN,ON,ON,2,False
Minim,USA,NH,NH,1,True
MIRICO,GBR,,B9,3,True
Nexkey,USA,CA,CA,1,False
NI0,USA,CA,CA,1,False
NovellusDx,ISR,,6,5,False
Orionis Biosciences,USA,MA,MA,3,False
Pareteum,USA,NY,NY,1,False
POTLOC,CAN,QC,QC,2,False
PredictImmune,GBR,,C3,2,False
React Mobile,USA,WA,WA,4,False
Relativity6,USA,MA,MA,2,False
Rhymella,USA,MA,MA,1,True
SeamlessDocs,USA,NY,NY,5,False
"Solutionz Innovations, LLC",USA,FL,FL,4,True
Spoke Phone,NZL,,E7,2,False
Substack,USA,CA,CA,2,False
Synthorx,USA,CA,CA,3,True
Tethr,USA,TX,TX,3,False
The Five Points Brewing Company,GBR,,H9,1,False
Thrive Agritech,USA,NY,NY,2,False
TrenDemon,ISR,,2,3,True
Tribe Dynamics,USA,CA,CA,5,True
uCampaign,USA,DC,DC,3,False
University Fancards,USA,AL,AL,2,True
Watteam,USA,CA,CA,1,False
Webscale,USA,CA,CA,5,True
Yup.com,USA,CA,CA,3,False
AMCS Group,IRL,,16,6,False
Pip&Nut,GBR,,H9,3,True
WNNA,,,,5,False
Capital Cell,ESP,,56,2,False
CashMe SpA,ITA,,9,4,False
Dugout,GBR,,H9,1,False
Poio,NOR,,12,3,False
Radiant AgriTech Limited,IND,,25,2,False
Viva Wallet,GRC,,35,1,False
A-Mansia Biotech,BEL,,12,2,False
Atlas Holdings,USA,NY,NY,5,True
AutocloudPro,CHN,,23,3,False
BKash,BGD,,81,1,False
Capital Float,IND,,19,8,False
Civil Maps,USA,CA,CA,6,True
Danal,USA,CA,CA,3,True
Datalogue,USA,NY,NY,3,False
Diginex,HKG,,,2,True
EcoFlow Tech,USA,CA,CA,1,True
GBS German Bionic Systems GmbH,DEU,,2,1,False
Green Mountain Health Alliance,CAN,BC,BC,1,False
GUIDEBOAT,USA,CA,CA,3,False
Hands Mobile Advertising,BRA,,27,2,False
Harmonica,EGY,,11,2,False
inKind,USA,TX,TX,4,False
Innovent Biologics,CHN,,4,5,False
Mashang Consumer Finance,CHN,,8,1,True
MyLoanCare,IND,,10,3,False
Nettbil,NOR,,12,1,False
NuScale Power,USA,OR,OR,2,False
Piomic,USA,NC,NC,1,False
RailYatri,IND,,36,6,True
Respiderm Corporation,USA,AR,AR,2,False
RStor,USA,CA,CA,1,False
Sangamo Therapeutics,USA,CA,CA,3,False
SnapSuits,USA,NC,NC,3,False
Traackr,USA,CA,CA,6,True
UPTIME Energy,USA,CA,CA,1,False
URBANTZ,BEL,,11,4,True
Utter,IND,,16,4,False
VIPKID,CHN,,22,7,True
V-Wave,ISR,,4,3,False
XSKY Data Technology,CHN,,22,4,False
AltMed,USA,FL,FL,1,False
Amplience,GBR,,H9,8,False
Appodeal,USA,CA,CA,4,True
Beleave,CAN,ON,ON,1,False
BluSense Diagnostics,DNK,,17,4,False
Cardiac Dimensions,USA,WA,WA,11,False
Data Plus Math,USA,MA,MA,2,False
DeepBlue Technology,CHN,,23,3,False
Dispersol Technologies,USA,TX,TX,6,False
E-commerce Nation,FRA,,99,1,False
eko.ai,SGP,,,1,False
Eloquii,USA,NY,NY,6,True
Envera Health,USA,VA,VA,2,True
eToro,GBR,,H9,9,True
GetLinks,THA,,40,4,False
GladAge Care,AUS,,7,1,False
HeyTea,CHN,,30,2,False
Houston Mechatronics,USA,TX,TX,3,False
IFTTT,USA,CA,CA,5,True
Illustrative Mathematics,MEX,,26,1,False
Invesco,USA,GA,GA,1,False
Knowbox,CHN,,22,5,False
Kodiak Sciences,USA,CA,CA,3,False
Kúla 3D,ISL,,10,6,True
MaRS Discovery District,CAN,ON,ON,1,True
Microba,AUS,,4,1,False
Mitchell International,USA,CA,CA,2,False
Mobius Motors,KEN,,5,3,False
NDGIT,DEU,,2,2,False
NuMat Technologies,USA,IL,IL,4,False
Nutrivend,ITA,,16,2,False
Old Line Spirits,USA,MD,MD,2,False
PayMe India,IND,,36,1,False
Peeper,KOR,,11,4,False
Pode,NOR,,7,1,False
RedFlow Technologies,AUS,,4,1,False
Regulus Cyber,ISR,,4,3,True
RenRenChe,CHN,,22,6,False
SnowShoe Stamp,USA,CA,CA,6,True
Specright,USA,CA,CA,2,False
Stay22,CAN,QC,QC,1,False
Tiledmedia,NLD,,11,2,False
TransUnion,USA,IL,IL,2,True
United Automobile Insurance Company,USA,FL,FL,1,False
Africa's Talking,KEN,,5,3,False
API Fortress,USA,NY,NY,2,False
Arman Financial Services,IND,,9,1,False
BECOCO,GBR,,H9,1,True
BigCommerce,USA,TX,TX,7,True
Bob's Business,GBR,,E6,1,True
BOXARR,GBR,,B7,2,True
Bunch,DEU,,16,2,True
Bunk,GBR,,B7,1,False
Caban Systems,USA,CA,CA,1,True
CampusLogic,USA,AZ,AZ,4,True
Carma,USA,MI,MI,2,True
Castbox,USA,CA,CA,4,True
Chromatic 3D Materials,USA,ND,ND,3,True
Clark,DEU,,16,4,True
Corvidia,USA,MA,MA,2,True
Crocus Technology,USA,CA,CA,5,False
Cyzone,CHN,,22,4,True
"DJ MicroLaminates, Inc.",USA,MA,MA,1,False
Doctor On Demand,USA,CA,CA,4,True
Elio Motors,USA,AZ,AZ,3,False
ExactTrak,GBR,,P3,8,False
Fat Llama,GBR,,H9,6,True
FoodMarble,IRL,,7,3,True
Foreverly,DEU,,16,2,True
Gear Patrol,USA,NY,NY,1,False
GitPrime,USA,CO,CO,5,False
Grasshopper Solar,CAN,ON,ON,1,False
Hasura,IND,,19,1,False
Hedge,GBR,,A4,1,False
Hopster TV,GBR,,H9,4,False
ICAROS,DEU,,2,1,False
Innovium,USA,CA,CA,4,False
Kemper Arena,USA,MO,MO,1,False
KEWAZO,DEU,,2,1,False
Kriya Materials,NLD,,5,2,False
"Leaseable, Inc.",USA,CA,CA,1,False
MaisonPrive,ARE,,3,1,False
Motion Magic,CHN,,23,1,False
Myanmar Finance International Limited,MMR,,17,4,False
Nanomech,USA,AR,AR,5,True
NearMeNow,GBR,,X4,1,True
Nebulous (Sia & Obelisk),USA,MA,MA,5,False
Parley Pro,USA,CA,CA,3,True
PerchPeek,GBR,,H9,1,False
Pili,FRA,,A8,3,True
Ping,USA,CA,CA,4,False
PlaySight Interactive,ISR,,5,4,False
POPxo,IND,,7,7,True
Pusher,GBR,,H9,4,False
QikServe,GBR,,U8,4,False
QVSTA,DEU,,16,1,False
Rallybio,USA,CT,CT,1,False
Red Sift,GBR,,H9,3,True
Resilio,GBR,,X5,2,True
Rocketrip,USA,NY,NY,6,True
Rookout,USA,CA,CA,1,False
Scratch Music Group,USA,NY,NY,6,True
ScyllaDB,ISR,,5,4,False
Seniverse,CHN,,22,1,False
Think Cyber Security,GBR,,H9,1,False
Tilkee,FRA,,B9,2,False
Tillhub,DEU,,16,3,False
Tripshelf,IND,,7,3,False
Tumelo,GBR,,B7,1,True
Ubiterra,USA,CO,CO,3,True
ulalaLAB,KOR,,13,4,False
VChain Technology,GBR,,H9,5,True
Ventureum,TTO,,2,1,False
Waffle,GBR,,P9,1,False
Agrosmart,BRA,,27,3,True
Alice,ISR,,5,1,True
Apres,USA,CA,CA,2,True
Aztec Group,USA,FL,FL,3,False
Bloomio,CHE,,24,2,False
Bold Diagnostics,USA,IL,IL,2,True
Bricoprivé.com,FRA,,A1,3,False
Buildingconnected,USA,CA,CA,4,False
Cedilla Therapeutics,USA,MA,MA,1,False
Cheetah Medical,USA,MA,MA,7,False
CTD Holdings,USA,FL,FL,4,False
Dekrypt Capital,USA,CA,CA,1,False
Ensyn,CAN,ON,ON,2,False
Erydel,ITA,,11,2,False
Etleap,USA,CA,CA,2,False
Fresenius Medical Care,DEU,,9,21,True
Giki,GBR,,H9,1,True
GreenMantra Technologies,CAN,ON,ON,6,False
"Hover Developer Services, Inc.",USA,WA,WA,1,True
iGenius,USA,CA,CA,3,False
Impala,GBR,,H9,3,False
International Cruise & Excursions (ICE),USA,AZ,AZ,1,True
KIDBOX,USA,NY,NY,3,True
Kofera,IDN,,4,3,False
Lána,AUS,,4,1,True
Leanplum,USA,CA,CA,7,True
Manbang Group,CHN,,22,1,False
Marble,USA,CA,CA,3,True
Milk Stork,USA,CA,CA,1,True
MobileCoin,USA,CA,CA,2,False
Mothive,GBR,,H9,2,False
Netflix,USA,CA,CA,10,True
Purple Go,USA,CA,CA,1,True
RaceOne,SWE,,28,3,False
Religion of Sports,USA,CA,CA,1,False
Retrieve,USA,NH,NH,4,False
Revolution Medicines,USA,CA,CA,3,False
Savari,USA,CA,CA,2,False
SEMrush,USA,MA,MA,1,True
SidelineSwap,USA,MA,MA,6,False
SnapCheck,USA,CA,CA,2,False
Spaceflow,GBR,,H9,1,False
SpotOn,USA,CA,CA,1,True
Sprout Solutions,PHL,,53,3,True
Tracxn,USA,CA,CA,5,True
TradeWind Markets,USA,NY,NY,2,False
Uberflip,CAN,ON,ON,3,False
VIMOC Technologies,USA,CA,CA,2,False
WeQ,DEU,,16,1,False
X-Biotix Therapeutics,USA,MA,MA,1,False
Aligned Energy,USA,NY,NY,1,False
Anthem Properties Group,CAN,AB,AB,1,False
BizCrum Infotech Pvt. Ltd.,IND,,7,2,True
Bluedot Innovation,USA,CA,CA,7,False
Brazil Tower Company,BRA,,27,3,False
Citizen Health,USA,MS,MS,1,False
ClauseMatch,GBR,,H9,5,True
Coegil,USA,CT,CT,1,False
Community Fibre,GBR,,H9,2,False
Corporate Finance Associates,USA,CA,CA,1,True
CtrlMovie,CHE,,11,1,False
Digerati,USA,MI,MI,3,False
Enda Tamweel,TUN,,36,1,False
Enlivex Therapeutics,ISR,,2,3,False
Flock,IND,,16,3,True
Freshboxx,IND,,19,3,False
Gebni,USA,NY,NY,2,False
GenomeDx Biosciences,CAN,BC,BC,6,True
GFL Environmental,,,,1,False
Global Graphene Group,,,,2,True
Happy Helper,DNK,,17,5,False
LassoX,DNK,,17,3,False
Mapadore,GBR,,H9,1,False
Meridian Waste Solutions,AUS,,2,2,False
Microchip Payments,IND,,19,1,False
Morf3D,USA,CA,CA,1,True
Nodin,USA,CO,CO,1,False
NuProbe,USA,MA,MA,1,False
PABLO,USA,NY,NY,1,False
Personal Remedies,USA,MA,MA,1,False
Phoenician Capital,USA,NY,NY,1,False
Pitstop,IND,,19,2,True
Price Technologies,USA,CA,CA,3,False
ProGlove,DEU,,2,5,False
Quivers,USA,CA,CA,2,True
REACH,USA,CA,CA,2,True
SafeWhite,USA,OH,OH,2,True
Scientific Intake,USA,GA,GA,5,False
SECO,ITA,,16,1,False
SecuredTouch,USA,CA,CA,3,True
SkillUp Tutors,ZAF,,,1,False
Slite,FRA,,A8,1,False
Soft Space,MYS,,12,2,False
Stareable,,,,1,True
Vitox Drinking Vinegar,,,,1,True
Vividthree Productions Pte Ltd.,SGP,,,1,False
White Rock Minerals,AUS,,7,1,False
Midrive,GBR,,H9,4,True
True Value,USA,IL,IL,1,True
Insite Software,USA,MN,MN,2,True
Spacemaker AI,NOR,,12,1,False
TeachPitch,GBR,,H9,2,False
Adverity,AUT,,9,2,False
AppAdhoc,CHN,,22,1,False
Ateyo,USA,CA,CA,1,True
BaseConnect,USA,OK,OK,1,False
Cancer Prevention and Research Institute of Texas,USA,TX,TX,1,True
Cox Energy,ESP,,29,1,False
Datamaran,GBR,,H9,2,True
DesignerInc,USA,CA,CA,1,True
Easymeeting Inc.,NOR,,18,1,True
Exxentric,SWE,,26,1,False
Finova Financial,USA,FL,FL,4,False
Florida State University,USA,FL,FL,1,False
Global-e,GBR,,H9,2,False
Gshopper,HKG,,,7,False
Hometap,USA,MA,MA,1,False
INEA S.A.,POL,,86,2,False
Inocucor Technologies,CAN,QC,QC,8,True
Kite Medical,IRL,,10,2,True
Landmrk,GBR,,H9,3,False
MetaVRse,CAN,ON,ON,2,False
"MOSCASE, Inc",USA,FL,FL,9,False
Nephros,USA,NJ,NJ,4,False
Orchid Labs,USA,CA,CA,3,False
PaymentSense,GBR,,H9,2,False
Pedal,GBR,,H9,1,False
Prynt,USA,CA,CA,6,False
Sense360,USA,CA,CA,3,True
Soundbite Medical Solutions,CAN,QC,QC,1,False
TeamGenius,USA,MN,MN,1,False
Triip,VNM,,,2,True
True Balance,IND,,10,4,False
Weiche,CHN,,22,3,False
Weimai,CHN,,22,1,False
Wysdom.AI,CAN,ON,ON,4,False
Xiaoxiang Huyu,CHN,,5,1,False
"Xomi, Inc. (d/b/a Chargeback)",USA,UT,UT,5,False
Xtrem Global,GBR,,H9,1,False
Yumpingo,GBR,,H9,1,True
BabyQuip,USA,CA,CA,1,True
